driverId,p_podium,p_points,p_out,expected_position,dnf_rate_sim,position,grid,actual,year,round,actual_podium,actual_points,actual_out,p_podium_gr,p_points_gr,p_out_gr,p_podium_oh,p_points_oh,p_out_oh
sainz,0.467,0.3565,0.1765,6.103,0.1645,8,3,2,2022,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
stroll,0.038,0.5795,0.3825,10.1935,0.1545,10,10,2,2022,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
tsunoda,0.0735,0.6065,0.32,9.401,0.1475,20,9,3,2022,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
vettel,0.0,0.0535,0.9465,15.453,0.166,14,19,3,2022,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
zhou,0.004,0.2905,0.7055,12.7585,0.1625,16,14,3,2022,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.2045,0.588,0.2075,7.685,0.1645,19,6,3,2022,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bottas,0.0015,0.211,0.7875,13.48,0.175,13,15,3,2022,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
de_vries,0.106,0.6265,0.2675,8.828,0.1565,9,8,2,2022,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
gasly,0.3115,0.485,0.2035,7.152,0.1635,8,5,2,2022,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hamilton,0.0,0.05,0.95,15.4255,0.173,5,19,2,2022,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kevin_magnussen,0.0005,0.1555,0.844,13.934,0.164,16,16,3,2022,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
latifi,0.043,0.5715,0.3855,10.202,0.165,15,10,3,2022,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
leclerc,0.658,0.1865,0.1555,4.9955,0.1545,2,1,1,2022,16,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
max_verstappen,0.142,0.6135,0.2445,8.393,0.164,1,7,1,2022,16,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
mick_schumacher,0.0,0.111,0.889,14.499,0.156,12,17,3,2022,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
norris,0.476,0.363,0.161,5.925,0.15,7,3,2,2022,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
ocon,0.0035,0.286,0.7105,12.754,0.1605,11,14,3,2022,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
perez,0.013,0.3685,0.6185,11.975,0.1545,6,13,2,2022,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ricciardo,0.366,0.441,0.193,6.7685,0.1785,17,4,3,2022,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
russell,0.57,0.279,0.151,5.2665,0.1465,3,2,1,2022,16,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
sainz,0.0005,0.0805,0.919,14.948,0.1545,4,18,2,2022,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
stroll,0.0115,0.429,0.5595,11.6015,0.169,18,12,3,2022,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
tsunoda,0.0,0.0285,0.9715,15.863,0.158,14,20,3,2022,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.0235,0.52,0.4565,10.808,0.1545,20,11,3,2022,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
zhou,0.069,0.606,0.325,9.4965,0.1615,10,9,2,2022,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
albon,0.0005,0.081,0.9185,15.015,0.1645,17,18,3,2022,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.297,0.518,0.185,6.971,0.156,18,5,3,2022,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bottas,0.0015,0.2045,0.794,13.453,0.164,11,15,3,2022,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
gasly,0.153,0.6235,0.2235,8.16,0.152,10,7,2,2022,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hamilton,0.46,0.379,0.161,5.946,0.152,9,3,2,2022,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
kevin_magnussen,0.068,0.6085,0.3235,9.475,0.1505,12,9,3,2022,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
latifi,0.0,0.046,0.954,15.395,0.1545,19,19,3,2022,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.6305,0.211,0.1585,5.079,0.1565,2,1,1,2022,17,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
max_verstappen,0.0965,0.6265,0.277,8.951,0.159,7,8,2,2022,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
mick_schumacher,0.0145,0.4435,0.542,11.483,0.165,13,12,3,2022,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
norris,0.2215,0.5625,0.216,7.63,0.16,4,6,2,2022,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ocon,0.0,0.0995,0.9005,14.669,0.1755,16,17,3,2022,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
perez,0.578,0.2635,0.1585,5.4135,0.1565,1,2,1,2022,17,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
ricciardo,0.001,0.145,0.854,14.158,0.185,5,16,2,2022,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
russell,0.0,0.0215,0.9785,15.9085,0.165,14,0,3,2022,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.398,0.424,0.178,6.497,0.163,3,4,1,2022,17,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
stroll,0.0215,0.5155,0.463,10.9405,0.168,6,11,2,2022,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
tsunoda,0.0445,0.582,0.3735,9.9725,0.1525,15,10,3,2022,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
vettel,0.011,0.357,0.632,12.1595,0.1615,8,13,2,2022,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
zhou,0.003,0.288,0.709,12.7235,0.1565,20,14,3,2022,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.0005,0.151,0.8485,13.9765,0.159,20,16,3,2022,18,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.1575,0.6255,0.217,8.1215,0.1515,7,7,2,2022,18,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bottas,0.0135,0.4255,0.561,11.5375,0.1565,15,12,3,2022,18,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
gasly,0.0005,0.106,0.8935,14.4865,0.1605,18,17,3,2022,18,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.23,0.556,0.214,7.67,0.1675,5,6,2,2022,18,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
kevin_magnussen,0.0,0.0705,0.9295,15.0145,0.1605,14,18,3,2022,18,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
latifi,0.0,0.0315,0.9685,15.891,0.1625,9,20,2,2022,18,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.5455,0.2865,0.168,5.6545,0.1645,3,2,1,2022,18,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
max_verstappen,0.636,0.2125,0.1515,5.0055,0.1495,1,1,1,2022,18,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
mick_schumacher,0.003,0.2125,0.7845,13.447,0.168,17,15,3,2022,18,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
norris,0.046,0.5595,0.3945,10.177,0.1555,10,10,2,2022,18,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ocon,0.2885,0.514,0.1975,7.1935,0.1715,4,5,2,2022,18,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.383,0.4375,0.1795,6.5125,0.1625,2,4,1,2022,18,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ricciardo,0.0255,0.525,0.4495,10.7245,0.155,11,11,3,2022,18,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
russell,0.1015,0.636,0.2625,8.749,0.153,8,8,2,2022,18,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
sainz,0.484,0.344,0.172,6.025,0.1635,19,3,3,2022,18,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
stroll,0.0,0.049,0.951,15.379,0.1525,12,19,3,2022,18,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
tsunoda,0.006,0.37,0.624,12.1265,0.164,13,13,3,2022,18,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.075,0.597,0.328,9.535,0.166,6,9,2,2022,18,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
zhou,0.004,0.2905,0.7055,12.7735,0.1625,16,14,3,2022,18,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.109,0.627,0.264,8.873,0.165,13,8,3,2022,19,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
alonso,0.003,0.3105,0.6865,12.6675,0.1615,7,14,2,2022,19,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bottas,0.1455,0.605,0.2495,8.447,0.175,19,7,3,2022,19,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
gasly,0.029,0.5065,0.4645,10.9285,0.176,14,11,3,2022,19,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.4745,0.353,0.1725,6.1275,0.165,2,3,1,2022,19,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
kevin_magnussen,0.011,0.3575,0.6315,12.1385,0.1605,9,13,2,2022,19,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
latifi,0.0,0.1035,0.8965,14.54,0.171,17,17,3,2022,19,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.0165,0.418,0.5655,11.616,0.167,3,12,1,2022,19,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
max_verstappen,0.581,0.2635,0.1555,5.322,0.149,1,2,1,2022,19,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
mick_schumacher,0.001,0.159,0.84,13.8655,0.1575,15,16,3,2022,19,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
norris,0.217,0.5725,0.2105,7.7125,0.16,6,6,2,2022,19,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ocon,0.0,0.031,0.969,15.788,0.1575,11,0,3,2022,19,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
perez,0.0715,0.6195,0.309,9.324,0.1505,4,9,2,2022,19,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ricciardo,0.0015,0.2125,0.786,13.362,0.165,16,15,3,2022,19,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
russell,0.3815,0.4295,0.189,6.6675,0.174,5,4,2,2022,19,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
sainz,0.6205,0.2135,0.166,5.2455,0.165,20,1,3,2022,19,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
stroll,0.292,0.531,0.177,6.9355,0.152,18,5,3,2022,19,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
tsunoda,0.0,0.0475,0.9525,15.391,0.175,10,19,2,2022,19,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.0455,0.564,0.3905,10.0245,0.1445,8,10,2,2022,19,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
zhou,0.0,0.0755,0.9245,15.024,0.167,12,18,3,2022,19,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.0015,0.106,0.8925,14.4,0.1605,12,17,3,2022,20,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.0695,0.613,0.3175,9.4625,0.158,19,9,3,2022,20,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bottas,0.2115,0.59,0.1985,7.5945,0.156,10,6,2,2022,20,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
gasly,0.0065,0.2995,0.694,12.6425,0.162,11,14,3,2022,20,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.4795,0.3525,0.168,5.9845,0.16,2,3,1,2022,20,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
kevin_magnussen,0.0005,0.0445,0.955,15.413,0.1635,17,19,3,2022,20,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
latifi,0.001,0.074,0.925,14.9895,0.166,18,18,3,2022,20,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.1585,0.618,0.2235,8.165,0.1525,6,7,2,2022,20,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.6295,0.214,0.1565,5.084,0.1555,1,1,1,2022,20,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
mick_schumacher,0.0015,0.194,0.8045,13.5505,0.1705,16,15,3,2022,20,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
norris,0.1215,0.6045,0.274,8.857,0.1675,9,8,2,2022,20,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ocon,0.041,0.558,0.401,10.344,0.1745,8,10,2,2022,20,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.375,0.459,0.166,6.3895,0.1505,3,4,1,2022,20,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ricciardo,0.028,0.506,0.466,11.025,0.179,7,11,2,2022,20,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
russell,0.548,0.289,0.163,5.522,0.1595,4,2,2,2022,20,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
sainz,0.303,0.498,0.199,7.089,0.1685,5,5,2,2022,20,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
stroll,0.0,0.0285,0.9715,15.85,0.1685,15,20,3,2022,20,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
tsunoda,0.007,0.3725,0.6205,12.175,0.1685,20,13,3,2022,20,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.0005,0.1655,0.834,13.9,0.1635,14,16,3,2022,20,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
zhou,0.0165,0.4135,0.57,11.5625,0.1585,13,12,3,2022,20,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.0,0.0455,0.9545,15.518,0.1565,15,19,3,2022,21,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.0005,0.114,0.8855,14.5645,0.16,5,17,2,2022,21,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bottas,0.004,0.272,0.724,12.8575,0.158,9,14,2,2022,21,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
gasly,0.0465,0.5585,0.395,10.0755,0.1495,14,10,3,2022,21,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hamilton,0.568,0.2715,0.1605,5.514,0.157,2,2,1,2022,21,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
kevin_magnussen,0.095,0.639,0.266,8.886,0.1505,19,8,3,2022,21,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
latifi,0.0,0.0735,0.9265,15.0155,0.1535,16,18,3,2022,21,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.302,0.5105,0.1875,6.9815,0.159,4,5,2,2022,21,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.466,0.365,0.169,6.064,0.1585,6,3,2,2022,21,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
mick_schumacher,0.016,0.433,0.551,11.508,0.1685,13,12,3,2022,21,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
